time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
9.734336801787311799e+01 8.575491557474947513e+01 1.111688618284801606e+02 1.031718420578341693e+02 1.000944899576404907e+02 7.915149932876570915e+01
1.092026377012161902e+02 1.168329146933150469e+02 1.067449713056803375e+02 1.007473966399850411e+02 9.994870411080214012e+01 9.469075148758751936e+01
1.065457658053343266e+02 9.845409921046690727e+01 9.783330213901707850e+01 9.972522839816161877e+01 9.717095524098392900e+01 1.123749807331630564e+02
9.674437621750851690e+01 1.084665223380541477e+02 9.019983840124355368e+01 9.995410586757856208e+01 9.364027061440479827e+01 1.225376531887637555e+02
9.567402874905431531e+01 9.641250716587120451e+01 8.331588114652855381e+01 9.958716124487877153e+01 9.471231136221571489e+01 1.126771404280167133e+02
9.911464076410059931e+01 7.732134897180878852e+01 8.494796181453969552e+01 1.046075268137085743e+02 9.570084333510337160e+01 1.119530680465007322e+02
1.002328838935134456e+02 8.319353595980733473e+01 9.264693848969950807e+01 8.377596887013311289e+01 1.227391622286511677e+02 1.051892305612421268e+02
8.663172918298080560e+01 8.408043592954336987e+01 9.470177412154684760e+01 1.116939332077488700e+02 7.517767245801377385e+01 9.479843143293581420e+01
9.656639926607104485e+01 1.086930632583651004e+02 1.190481703201436119e+02 1.100663620646676861e+02 8.259661864694777478e+01 9.953630599236939247e+01
9.108572758998265329e+01 9.896627952778347037e+01 1.175774008373216759e+02 1.256311110583516637e+02 8.145601248677452588e+01 9.469506920644720083e+01
9.993164130800892053e+01 1.099999791472410209e+02 1.111762361470459410e+02 1.230751838772671931e+02 8.937128881114506385e+01 9.918747529138988739e+01
1.006092019957543897e+02 1.013614911144424866e+02 1.205317313767466487e+02 1.029976680189340215e+02 1.105370157257304555e+02 9.698680098768744529e+01
1.012033109064222032e+02 1.023174051866047591e+02 1.009718348970620241e+02 1.135052222470525294e+02 1.132251687626565229e+02 1.011707987361342020e+02
1.007406954136224613e+02 8.769101902861595477e+01 9.959699679194778810e+01 1.027117579963503431e+02 8.850097389584493612e+01 9.215471017552120259e+01
1.010958879777643915e+02 8.884465100659792824e+01 9.432976547661945688e+01 9.830544930152541383e+01 9.607898377627725495e+01 1.036846066457820541e+02
1.026115704235657375e+02 9.513224446039558302e+01 1.045679309927087957e+02 9.727968350683728715e+01 9.337337248153279745e+01 1.014958958230309634e+02
1.021821993439365315e+02 8.981851739879795105e+01 1.078683567066788100e+02 9.825736401890755189e+01 1.045325803580718684e+02 9.690819677942739929e+01
1.131504424987253117e+02 9.388891905569727214e+01 1.136544525113900193e+02 8.030847483242762053e+01 1.035683776171815822e+02 8.939358187512266340e+01
8.852663527287582212e+01 8.468702713691953932e+01 1.088084950913714408e+02 8.163578983028479286e+01 1.005270265610629110e+02 9.309463120034850192e+01
8.981554392996173419e+01 1.138836493053385084e+02 1.124988243063941979e+02 8.131068754608749316e+01 1.104804587486809737e+02 9.391854142728544730e+01
9.755315333658393229e+01 1.138643751855306192e+02 1.047151567964540249e+02 1.111739897142722810e+02 1.009221320517083598e+02 9.116796338703433378e+01
1.021560564973656540e+02 1.130551542093148498e+02 9.454770705229559269e+01 1.111161219771239388e+02 9.850948867934089037e+01 9.301462686209627861e+01
1.022489491690357113e+02 1.204452073762966506e+02 9.652819508861716713e+01 9.905656069519940843e+01 9.940081068342892934e+01 9.592826724717558307e+01
9.494868292767635864e+01 9.404161312655409688e+01 9.880976327336082932e+01 9.596757491012411379e+01 9.702703746893547532e+01 9.512085225217548157e+01
1.081239615227526087e+02 1.108201802260294357e+02 1.226385576330217617e+02 1.063194056068769413e+02 1.083074487391951664e+02 1.032351803677777582e+02
1.053345437333892960e+02 9.701684411023276766e+01 1.058893136208612589e+02 1.205070195175409964e+02 1.138532792369662445e+02 1.128386754238283913e+02
1.041378974737373255e+02 9.767605197652309812e+01 1.223930403523890078e+02 1.063794761365713271e+02 8.894333054186763832e+01 9.517740780563129022e+01
9.747145305650734315e+01 1.099157471797394692e+02 1.074552192955391234e+02 1.001371317360417379e+02 8.886662838417650789e+01 8.692869214770676933e+01
8.124217517508580499e+01 1.078871936620057568e+02 9.383050293847560397e+01 9.976226222504116947e+01 1.081841356700215329e+02 1.139607530888789597e+02
8.854693482025849960e+01 9.612533842495574277e+01 1.060198468975458894e+02 9.797463884756221830e+01 9.393237529679299769e+01 1.113123252822733491e+02
1.016714148221654455e+02 1.029547541428597697e+02 8.875183780994748872e+01 1.130872023302040930e+02 9.731370265770814854e+01 1.143289826181446642e+02
1.000286567151856332e+02 1.029450980888595666e+02 1.074064655992852408e+02 1.044524501372145266e+02 1.030954799929771326e+02 1.100180834817048492e+02
9.565690177009440731e+01 9.920839016553600231e+01 9.396577168186841789e+01 9.421203792771176211e+01 9.884198884605717694e+01 8.664135079539366302e+01
9.581082435364413641e+01 9.431239559840767583e+01 1.152339953661539482e+02 9.357832802043286335e+01 9.282130826832600690e+01 1.093417175837021773e+02
1.060398608174928938e+02 1.024074172823671631e+02 1.083776798569369078e+02 1.157465032735783836e+02 9.924953640549836109e+01 8.963080620341881399e+01
1.068688886920365775e+02 1.017821424592620758e+02 1.096012553509142293e+02 1.100185776704579439e+02 9.905256730836032375e+01 9.443537764297855119e+01
1.091406320515884829e+02 1.020923472650148938e+02 1.086936803491435199e+02 9.975665940936528386e+01 1.103715040239233787e+02 9.241793859018980584e+01
9.423895062886225560e+01 1.009588984034796226e+02 9.421649696007251862e+01 9.737662318369847014e+01 1.190914977091135398e+02 1.115813837269273421e+02
1.112218169507933681e+02 9.817205449849899423e+01 8.824374316069405211e+01 1.027969689089093492e+02 1.206856492065391251e+02 1.163590171487144431e+02
8.776991482134850742e+01 8.725560138015241307e+01 1.069780645413344331e+02 1.027987337588068470e+02 1.111278132328972248e+02 1.047482039402938767e+02
8.528841859053478913e+01 8.098606148870098309e+01 8.383344189729129425e+01 9.392485772678507772e+01 1.259640473607445017e+02 9.568915069048370015e+01
9.888329017094689277e+01 8.076657487307436156e+01 7.882252319042643762e+01 1.112551577957146947e+02 1.254321021263779841e+02 1.002571201977892201e+02
9.818782059411329044e+01 1.069510387647891321e+02 1.054919950497957188e+02 1.169806648799443280e+02 8.015802803656221442e+01 1.055870295330093569e+02
9.590190616647137745e+01 1.061441039648726701e+02 8.770216254602091510e+01 1.105179140217883997e+02 8.424809850664122735e+01 1.097359681957128572e+02
1.040194861811754805e+02 1.057849971640092832e+02 9.726632135565307635e+01 8.865425496383029724e+01 8.371790478601978691e+01 1.218148307178408345e+02
1.097788627459166975e+02 7.423951166214618524e+01 1.004286686065816667e+02 1.063791224629517558e+02 9.218574448403443000e+01 1.118755807633027359e+02
1.036530859979589962e+02 8.380097067424442514e+01 9.459118634082292942e+01 1.040965479808070882e+02 1.087520371885735528e+02 1.107106450657249468e+02
9.962096929194566997e+01 1.155036650396108655e+02 1.030031755253537540e+02 1.009746183480768309e+02 9.267490452803639300e+01 1.122749647306031591e+02
9.913141107335829361e+01 1.050800843321193696e+02 1.020199956609217509e+02 1.024297979078319543e+02 9.229748533158067403e+01 8.825136604401096463e+01
1.060157822146977793e+02 9.288264782484122861e+01 9.532229175681221989e+01 1.075080367919209436e+02 1.047604039460014320e+02 8.643405734277202157e+01
9.281769967221296724e+01 9.299910078752121478e+01 1.110805877623482161e+02 9.465136028062408968e+01 8.532022255374295128e+01 1.069395039898796256e+02
9.717517659666182794e+01 8.985152766732727514e+01 9.965567948499818840e+01 9.317560432887255217e+01 1.155849690266342833e+02 1.065644110084526091e+02
1.132559142249644140e+02 1.242262624584476498e+02 9.885843772833879939e+01 1.103534708628634746e+02 1.159111624184507150e+02 1.104319022679802345e+02
1.038545577179900903e+02 1.037569842434736387e+02 9.612032405644288247e+01 1.046593553961460401e+02 8.778281811267949308e+01 9.025465632779857117e+01
9.519725044446951756e+01 9.604678459181502603e+01 1.077085629622794869e+02 1.052376368407590519e+02 1.095595458091852379e+02 9.371961451945939814e+01
9.519587122727575945e+01 1.084073024740033873e+02 1.132558379006718070e+02 1.024880814925112986e+02 1.084671866574723111e+02 1.078484288315448225e+02
1.035656600377181462e+02 1.021684033490681713e+02 1.092995201908095453e+02 8.796226943446797009e+01 9.635634787348824659e+01 1.049065063933877298e+02
1.045088130694894915e+02 9.628169804423900757e+01 8.886903818372709907e+01 9.724688145206106071e+01 1.100424725532686949e+02 8.556716346337719870e+01
1.107993762863780915e+02 9.286770449967725938e+01 9.128273156662208976e+01 9.989730268226807652e+01 1.106373120811615962e+02 1.179429155847316792e+02
8.927212989994437464e+01 8.220511803132332318e+01 1.233510085994657857e+02 1.103489377000743730e+02 1.031448496832727955e+02 8.902809999722505552e+01
1.080341474935909503e+02 9.215640708578848717e+01 9.621088084430247989e+01 9.054139940208240489e+01 9.267949598459834704e+01 9.925633597670919528e+01
9.880664833319184481e+01 9.668957864241673406e+01 1.021154458893720403e+02 9.490305541074192774e+01 9.041480718395305871e+01 9.889001687249387373e+01
9.698908846429173991e+01 1.202299728089719792e+02 9.460612224741601040e+01 1.020295742463484601e+02 1.181193856658511407e+02 9.145485427381976251e+01
1.067262915961314462e+02 1.116483496792045571e+02 1.029149812009162304e+02 9.988733009435065924e+01 7.577785632455668008e+01 1.084045811302517563e+02
1.046643241024260647e+02 1.114810758435244509e+02 1.028727821896753483e+02 9.745404365892065357e+01 9.282979896163934086e+01 1.095025225787497760e+02
1.014744909035003388e+02 9.730495536724885142e+01 9.477003717649648706e+01 1.015281378824024898e+02 1.062220720721166316e+02 1.047373154493153606e+02
1.042900864160971821e+02 1.133589514523183936e+02 9.615302930081034560e+01 1.004432982828509466e+02 8.966168622094409102e+01 9.709736007921796386e+01
1.196912903603114131e+02 1.085620704252700790e+02 1.010659982124676048e+02 1.065590707888582784e+02 1.073892695528303420e+02 9.309378442703626888e+01
1.158776800583698900e+02 1.078622565903988715e+02 9.056436333475977563e+01 9.474684168141206442e+01 1.040199610993502546e+02 8.996784680475494156e+01
7.731784865532550555e+01 1.051129727912515222e+02 9.204018388456088928e+01 1.036427179043411826e+02 9.963770153139790864e+01 9.020392029070613660e+01
7.949187304620170380e+01 9.690945659171330817e+01 1.063791266057199181e+02 9.103059044512295372e+01 1.049729510599820230e+02 9.009856719204196907e+01
8.996526627789947383e+01 9.455606065169402541e+01 1.070370355049110600e+02 8.729605216519152577e+01 9.309371859312793163e+01 9.566265158149256820e+01
8.445902501912215143e+01 9.589233390524272238e+01 1.118989504897324423e+02 9.644595190409837926e+01 1.058920795808666071e+02 8.815638568850084766e+01
8.431421247907468342e+01 1.028047987350820165e+02 8.746837757602392571e+01 9.678500736291397288e+01 1.097879444158996876e+02 1.167796983044647305e+02
8.400830488983058331e+01 9.052995853123806569e+01 9.735502304640695570e+01 1.142808575832191309e+02 1.104466301174791028e+02 8.357884214485231666e+01
1.030198737126139577e+02 1.132646974722047304e+02 1.005655550267006362e+02 1.097752341447192350e+02 1.012336851260508297e+02 1.039373669095245418e+02
9.330490306759477903e+01 1.000230543457115715e+02 9.608011708447678245e+01 9.295945210705824024e+01 1.147092468304844743e+02 1.008239916402067990e+02
1.139871648813672067e+02 9.544817802881000546e+01 8.345068096533357505e+01 1.131021071689173425e+02 8.478580477468436527e+01 9.402414785271626840e+01
1.120668057074285002e+02 1.060220911594004320e+02 9.861157502778945627e+01 1.166772998811741644e+02 9.985838590282160965e+01 9.682563667160323462e+01
1.128046909891272094e+02 1.055306944736474577e+02 1.027909074717531013e+02 9.168444339220242512e+01 1.084557049345553139e+02 1.078752986945851831e+02
1.034223352577108130e+02 9.917155811670937737e+01 1.159420648074323310e+02 1.065351411387763392e+02 1.016092174769949850e+02 9.148806526368851166e+01
9.341923559685572798e+01 1.010140153626451109e+02 9.058640571911780626e+01 9.381339596737905140e+01 1.045330337470210225e+02 9.138518102688429678e+01
1.021348499339484164e+02 9.052958408034854187e+01 1.001127572086802928e+02 1.080009429358889861e+02 1.091591118157381004e+02 1.162640235286432642e+02
1.006191836241438438e+02 1.141044021112596738e+02 1.123301325310410448e+02 9.149245633382822973e+01 1.131189345391677534e+02 1.093627299963537922e+02
1.095777811206075967e+02 8.773479228448860567e+01 1.109415760343499642e+02 1.011940541477734854e+02 1.087008038219860850e+02 8.526642347406905742e+01
1.094714409071237213e+02 1.100520852221690404e+02 1.045014974926003646e+02 9.953536957020216391e+01 9.425483081013163655e+01 1.127963844242163134e+02
1.076997246769996224e+02 1.116702475761624527e+02 1.040664179382381178e+02 9.223167700511481826e+01 9.150570729052570584e+01 9.276868055150900716e+01
1.072983719713952553e+02 1.076006797029644417e+02 9.338567340991153287e+01 1.018011295222705854e+02 8.743867219813026281e+01 1.057300426410818375e+02
1.128305777036106576e+02 1.240032171423486318e+02 9.052181190139853584e+01 9.538997173472392888e+01 8.418509635679325243e+01 9.915354432106263971e+01
1.163546864175598330e+02 1.140324726640557031e+02 9.225549156746501467e+01 1.102605866463341329e+02 1.068764030388493893e+02 9.294471739919214315e+01
1.121634415631484103e+02 1.036402116939312066e+02 1.137387350325175959e+02 1.162926188463645616e+02 1.087614857867112761e+02 9.146078066897865710e+01
1.093668885997584539e+02 9.876104242319735249e+01 9.519581520544245734e+01 1.299083980250395882e+02 1.025449658902259529e+02 9.685157551049732660e+01
9.202139954207697770e+01 1.155373740921910013e+02 9.311311138938086174e+01 1.303827884496888316e+02 1.118826051792737104e+02 1.064448834501273495e+02
1.003902485650898342e+02 1.035838807108481205e+02 1.031887248377700956e+02 1.032591478599070598e+02 1.055482646607199513e+02 9.326468596737603889e+01
8.840482805967221225e+01 9.389470651409173740e+01 1.076352570849587238e+02 1.071069831860429247e+02 9.360739893119051658e+01 1.059080898073963226e+02
1.137142358076785769e+02 9.712325850991012999e+01 9.869437640368224152e+01 1.003394554800247533e+02 1.002665841089858958e+02 1.240811118402466349e+02
9.259315859549451488e+01 9.847973306071202160e+01 1.045296315497817687e+02 9.205128770931138149e+01 9.861261802917297814e+01 1.268200211884512356e+02
9.772495061814385053e+01 1.006654607862153767e+02 1.018664780601444733e+02 9.860251929074806299e+01 1.118027075650041695e+02 1.093369396662615713e+02
1.029827554596026431e+02 9.082447237495003378e+01 1.060461181040496115e+02 9.332153231625005674e+01 1.155663724179042475e+02 8.909185530466010050e+01
9.205166757428858659e+01 9.663800764358057904e+01 1.098977917976965557e+02 9.840024147191371640e+01 9.377532159980252402e+01 1.120129446579183821e+02
9.207132273717522253e+01 9.352281363970267591e+01 9.043644501449766437e+01 9.886990546823585646e+01 9.608362778984636066e+01 9.952550780209439552e+01
1.060750925762556562e+02 9.073934928874687955e+01 1.032016375552474585e+02 8.785968761864737075e+01 9.783375293047245691e+01 8.679509173766143704e+01
8.714754327267469591e+01 9.470754692577020251e+01 1.005042908427865882e+02 9.001845042978145273e+01 1.032472142303562208e+02 8.880310795103545729e+01
9.249175115032269900e+01 1.021393177235969176e+02 1.115531386816384725e+02 9.752942585036103651e+01 1.219713216830879929e+02 7.867864906580192041e+01
9.896059028744875263e+01 1.015613411123682255e+02 1.114613072526894513e+02 1.131571027362145827e+02 8.461803024954764396e+01 7.784268161011542020e+01
9.920033554998460090e+01 1.008333192451675160e+02 8.321303487500208007e+01 1.143797754082912519e+02 8.609032236830171314e+01 1.012007538851594290e+02
9.713667322448286257e+01 9.349089399840136139e+01 8.844454552875536990e+01 1.180659603376782769e+02 9.866854939857731210e+01 1.066695060401191029e+02
