influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		
0.000000000000000000e+00 7.647983815140916519e+00 5.072732560616313613e+00 8.050615177703763337e+00 8.464169803676039550e+00 1.675175098814472158e-02 2.571981911636274620e-05 0.000000000000000000e+00 9.182058564847233484e+00 4.880820412718415824e+00 3.843368242855740077e-03 3.304863118337506567e+00 1.998330146401965379e+00 9.039340717181076457e+00 0.000000000000000000e+00 4.971419887092833001e+00 2.232092329775192655e-05 3.411719019850498333e-09 3.606084935446377759e+00 4.846462856015710467e-05 8.162781668185520312e-01 0.000000000000000000e+00 2.533608791538872196e-01 2.945497490973442156e-01 8.342231677979555116e+00 5.273542992745011482e+00 1.549148713291302604e-02 1.720874521649606463e-05 0.000000000000000000e+00 6.117033414706232698e-05 9.534756920007728453e+00 3.814864461280651042e+00 2.940243339443966402e-06 7.186517065051001817e-03 1.572389237829974591e-05 0.000000000000000000e+00
0.000000000000000000e+00 8.620793320184304775e+00 1.452232134202002811e-01 9.527129823219409488e+00 9.703015388181960077e+00 1.757182819937845629e-03 2.720671909601488124e-04 0.000000000000000000e+00 9.494648005587709605e+00 1.970713943793792611e+00 8.288808855007079616e-04 2.915653996070778575e+00 8.900458100191583455e+00 8.048849425759796006e+00 0.000000000000000000e+00 9.048211682660477706e+00 5.386781180006924911e-05 1.073854996703821899e-08 3.794748182895328337e-01 6.986126744294128825e-05 1.164223848760821189e+00 0.000000000000000000e+00 2.549481609583552633e-01 1.199494441921078236e+00 7.405368299509685670e+00 1.175672205112009427e+00 5.533033505891583187e-02 2.238918887272694992e-04 0.000000000000000000e+00 6.545989181450379132e-04 9.840058955846773259e+00 3.857787984480238741e+00 2.515881310880667025e-06 8.749499418321189312e-03 2.388518003865434676e-05 0.000000000000000000e+00
0.000000000000000000e+00 7.272961572767509431e+00 1.750185571798771322e-01 2.786446306427277975e+00 5.527736139621126199e+00 1.249347937253295418e-03 3.142930098706032439e-03 0.000000000000000000e+00 5.172242157406488516e+00 5.645061618504067624e+00 1.053028806086133079e-03 8.600345826155667339e+00 9.474659136967778394e+00 2.022313244665659759e+00 0.000000000000000000e+00 8.406961561555165829e+00 2.441684712640642823e-05 2.302407823161291073e-08 2.150510208886497188e-01 3.513765291670890026e-06 1.908420392435933755e+00 0.000000000000000000e+00 7.302306341237644327e-01 9.911779062508038196e-01 7.757807701114547427e+00 9.222111594305792970e-01 6.666940263127868471e-02 1.920023915189073645e-04 0.000000000000000000e+00 6.267812492636784657e-04 9.543895574513946656e+00 8.666208394997322983e+00 2.284116025252564342e-06 3.062683158384573237e-02 1.092276538300721011e-05 0.000000000000000000e+00
0.000000000000000000e+00 4.278325118926900927e+00 2.720275870725528122e+00 2.961090088540122345e+00 6.740072258531363047e+00 1.557539090250101288e-02 4.510439535191509801e-03 0.000000000000000000e+00 8.156085632533930152e+00 5.231687858469872054e+00 9.838505460144568275e-04 6.336925730014147717e+00 3.494433270287085946e+00 3.831408685967219174e+00 0.000000000000000000e+00 1.288169848172699972e+00 1.471867551256018725e-05 2.766375810183620141e-08 2.367848357839646145e-01 1.858898233589907995e-06 3.282547508397103631e+00 0.000000000000000000e+00 1.436457706950950763e+00 4.229656951747932658e-01 2.386028763728803348e+00 8.069123846696137081e-02 4.219686933591493966e-02 1.700284265766676718e-04 0.000000000000000000e+00 6.410596918686270896e-04 9.626455745536169673e+00 9.631535162762913771e+00 4.657753175666552333e-07 3.278283819960194911e-01 2.998235789000533270e-06 0.000000000000000000e+00
0.000000000000000000e+00 1.797633550789475843e+00 2.527943860691268529e+00 5.156312072744773545e+00 2.245124178143410809e+00 2.422011634766966376e-02 2.823821979348163994e-03 0.000000000000000000e+00 6.740046892542796542e+00 5.798582837136843082e-01 1.717942416556609815e-03 9.536423720934831039e+00 7.066749926500248691e-01 7.597020259709671208e+00 0.000000000000000000e+00 1.391501492326474576e-01 1.020215843169460768e-05 3.970843775674066042e-09 2.689775539394148041e-01 9.832560867103220411e-06 6.127979197912629683e-01 0.000000000000000000e+00 7.033773590906752915e+00 6.790393892357925232e+00 1.447730457128781900e+00 3.682648357691756941e-02 8.576896099849320792e-05 1.957441223917984283e-03 0.000000000000000000e+00 3.634314773331757497e-04 9.642557075786173826e+00 9.769052483305943113e+00 4.746030030250860611e-07 4.745949380914033511e-01 5.102943934606694346e-06 0.000000000000000000e+00
0.000000000000000000e+00 7.997675308492886437e+00 3.088351471082649624e+00 5.299524246195213451e+00 8.765173514692220280e+00 7.309788375967099516e-02 3.700198430645248223e-03 0.000000000000000000e+00 8.620482832743052271e+00 5.298708472545520465e+00 4.557673893042476273e-04 5.713156668874862731e+00 6.066762723794818513e+00 7.786033274936708715e+00 0.000000000000000000e+00 1.059365281854803414e-01 4.499010362324310003e-06 2.856453165650875265e-09 4.156600016284633381e-01 1.867861626053961450e-05 1.036937721067877627e+00 0.000000000000000000e+00 6.410968032416759499e+00 7.699924752661872596e+00 2.874607283621674059e-01 2.146462363778675608e-02 1.862089643829905418e-05 1.155301202855470340e-03 0.000000000000000000e+00 1.423665201079654023e-04 8.621513107597003511e+00 6.088154129480969345e+00 8.139503928660713242e-05 6.945494404327359206e-01 3.839862672421350166e-06 0.000000000000000000e+00
0.000000000000000000e+00 9.363662717282263515e+00 4.559003519974019980e+00 3.133047852057879723e+00 8.779382251166696349e+00 1.326940815818485608e-01 1.893986639335620750e-03 0.000000000000000000e+00 8.296886130605226839e+00 6.990582302820192773e+00 1.689456178059138656e-04 3.322329370935016790e+00 7.946918822148977490e+00 6.006915698699756945e+00 0.000000000000000000e+00 3.031981677468209568e-01 3.037678616067187166e-06 6.832736160124020821e-09 3.731071180105388629e-01 2.447735277455672813e-05 8.927916081235018453e+00 0.000000000000000000e+00 7.873854201230738425e+00 1.387013469264749554e+00 9.707333510201272830e-02 2.494537794533408653e-02 2.106439994625506132e-04 2.040935522283197798e-05 0.000000000000000000e+00 3.089553524674215271e-05 9.426565169931599542e+00 2.402160713001130432e+00 5.657486906396326737e-05 4.017155135113869568e-01 3.591188275886991675e-06 0.000000000000000000e+00
0.000000000000000000e+00 7.527056846710458160e+00 3.765793642407011532e-01 7.285631801501371019e-01 4.007471049570402677e+00 4.504744515384010578e-02 8.379656659573301658e-04 0.000000000000000000e+00 8.217063786011060245e+00 9.282862586052941012e+00 1.162780821115081586e-04 6.253246631228930319e+00 8.751646113587142395e+00 8.875816510922375002e+00 0.000000000000000000e+00 2.059681731570396912e-01 1.896946695344737919e-05 1.975488868116775168e-09 2.255889051523850330e+00 4.333096156413272050e-05 5.437969701457461724e+00 0.000000000000000000e+00 9.607323612690695569e+00 1.782060359139422401e+00 3.902854498549019648e-03 1.308924222806946876e-02 4.243233792041488719e-04 1.239473383869191604e-05 0.000000000000000000e+00 1.153668571814506803e-05 7.120050574349603423e+00 4.360397043078667045e-01 1.124156306527770711e-04 1.046067078335447764e+00 3.131491763911006680e-06 0.000000000000000000e+00
0.000000000000000000e+00 4.365992324291916304e+00 6.406498207444201398e+00 9.909922359606782027e-02 2.186585762155317969e+00 2.560781806740059993e-02 3.752472749602430037e-05 0.000000000000000000e+00 3.415810807405576632e+00 8.784515312994772174e+00 3.782047021275348098e-04 6.167262609981084553e-01 7.795853738546769662e+00 8.073916742509284816e+00 0.000000000000000000e+00 3.456562855123612721e-01 2.522935705852660048e-05 5.439365023383231338e-11 1.015787000434843490e+00 1.410921051427318525e-05 8.580505876338740734e+00 0.000000000000000000e+00 6.432773718660736328e+00 1.338569328069576514e+00 1.616117843731742056e-03 8.699310463020411971e-03 1.308603504358836305e-04 6.992671743809769927e-06 0.000000000000000000e+00 2.298504172397135536e-05 7.377486970144325085e+00 6.310190342666985863e+00 1.118170679846823405e-04 4.266560157299688072e+00 5.602242442174308291e-06 0.000000000000000000e+00
0.000000000000000000e+00 6.343212945764759247e+00 5.568931342493388392e-01 1.786529880577730212e-01 7.847013619293662146e+00 5.603972110333840101e-02 3.291770197089201474e-05 0.000000000000000000e+00 5.623519880427099160e+00 4.507215011372490032e+00 7.331474201376927220e-04 6.929093165850979119e-01 9.572723919506838541e+00 9.009706878604415436e+00 0.000000000000000000e+00 2.797517619739824934e-01 1.396047605115584734e-04 1.021983416560636901e-12 8.740676253238378601e-01 1.654991162021048932e-05 5.441076375426622924e+00 0.000000000000000000e+00 3.414183773645014686e+00 8.654162387359145114e+00 9.280022905030783356e-04 1.668015569742218457e-02 6.747719276793894504e-05 5.523811604140168399e-06 0.000000000000000000e+00 3.429184000465223831e-04 6.239091969459030551e+00 9.893176787419232454e+00 2.262234609761698393e-06 5.624084006884993769e+00 6.479488321536331791e-06 0.000000000000000000e+00
0.000000000000000000e+00 5.720845060608641397e+00 2.972998977496741357e+00 2.920446323793286503e-01 5.278514326562009806e+00 7.950286429451179637e-02 8.559104552363507414e-05 0.000000000000000000e+00 9.299082396338608447e+00 2.939106731153851015e-01 2.220783974053959064e-03 1.737813190433046551e-01 8.856382128112382901e+00 9.851008677495460830e+00 0.000000000000000000e+00 2.967302800575106758e+00 1.725203312630804243e-04 1.571159770193756325e-12 1.132239664334751650e+00 7.833510365005144725e-06 7.802761244575609823e+00 0.000000000000000000e+00 2.127048274780531933e+00 5.380577407803716738e+00 5.024633711657424534e-03 2.796320318479443914e-02 8.310230476707612343e-05 3.660334593575285066e-05 0.000000000000000000e+00 7.581534387442814826e-04 7.245906232905498179e+00 6.628823589563351604e+00 3.477832302688330783e-06 8.695329683944514443e+00 1.126281821824028778e-05 0.000000000000000000e+00
0.000000000000000000e+00 4.696053792295193041e+00 8.867263286868180217e+00 2.480867947026461628e+00 5.820873953135241585e-02 1.444778456158137270e-01 1.346174395266184045e-04 0.000000000000000000e+00 7.538670340638572220e+00 4.329504804773443571e-01 1.043514602583234425e-02 2.116442220005521957e+00 9.133584781189149737e+00 4.745430156325959992e+00 0.000000000000000000e+00 3.904811228177399229e+00 1.593152788372322363e-04 1.839164837992290379e-12 1.346872904396641868e+00 2.922334785695957246e-06 6.635338522097335101e+00 0.000000000000000000e+00 5.391940577164492154e+00 7.882146470416515172e+00 2.256100253357823902e-03 2.235047799426127246e-01 7.762572122980807720e-06 1.575933189049273886e-05 0.000000000000000000e+00 3.954799614778480347e-04 6.734678279826238345e+00 2.482957500485039048e+00 1.410508980112611814e-06 6.489513358564329870e+00 4.501886492052625906e-06 0.000000000000000000e+00
0.000000000000000000e+00 8.446297295015369855e+00 7.461758853838347250e+00 2.833460675299337428e-01 1.281641653340921151e-02 4.242851329243596537e-02 8.451630169839706116e-05 0.000000000000000000e+00 4.339630830419967111e+00 1.039143080532600738e-01 1.220581431625519277e-03 1.798949592547369081e+00 9.130550516927529614e+00 6.948842868468746659e+00 0.000000000000000000e+00 7.878627565095461804e+00 4.862049474002513578e-04 8.046373119446246118e-13 5.514905977255937231e-01 2.198041659066672918e-06 2.824722791933207411e+00 0.000000000000000000e+00 2.453024673329969652e+00 5.707053576902565428e-01 8.112542644498681177e-02 2.677651581393420965e-01 9.282104366395610540e-06 9.665146853045089714e-06 0.000000000000000000e+00 3.188093449081524705e-04 6.176584506984372780e+00 5.638668236467150763e+00 1.027045405625833611e-06 9.812151384065048276e+00 9.754291539642318055e-07 0.000000000000000000e+00
0.000000000000000000e+00 9.133913269093483223e+00 7.160444015081872671e+00 3.769062567542608155e-01 1.755449439747720775e-02 1.077993049699393392e-02 9.955890478033559848e-05 0.000000000000000000e+00 4.554427708307455802e+00 9.857371772312670810e-01 3.313025545947952902e-03 2.402568233041049162e+00 8.744847193721465572e+00 4.105393740926567503e+00 0.000000000000000000e+00 5.768353100266555344e+00 4.651003790076587829e-04 4.379669765485500840e-13 1.843845520677780403e+00 6.041922213661749615e-05 4.873160946330971299e+00 0.000000000000000000e+00 2.173531321190012022e+00 1.777665986799786824e+00 9.334767408110432318e-02 7.778020695795601069e-01 4.582501504141565517e-04 1.071589676291842435e-05 0.000000000000000000e+00 3.590934256416461684e-04 9.904649625725692630e+00 4.738249763306615847e+00 1.420881564175747542e-06 6.664498300588017621e-02 3.480705776980635634e-06 0.000000000000000000e+00
0.000000000000000000e+00 9.585192973258315874e+00 5.915153378149700103e+00 2.599280732598858723e+00 2.572875627250495977e-03 4.142860379069867455e-03 1.120831228886795018e-04 0.000000000000000000e+00 7.247745960263443976e+00 4.896245930939300273e+00 1.020776272829503235e-02 2.994724678319618860e+00 9.937056505316320454e+00 1.701802655782250762e+00 0.000000000000000000e+00 6.982039066788244597e+00 6.993062181955840128e-04 1.842879448719579347e-12 4.241397988455128498e+00 1.257257249591060182e-04 2.806958184066950857e+00 0.000000000000000000e+00 4.366379296380637598e+00 1.662936370963764565e+00 3.996353466212398953e-02 3.116558575392020525e-01 3.285629645295240291e-04 8.962775973066575898e-06 0.000000000000000000e+00 8.237352537380281201e-04 9.926722802216106700e+00 3.272303865085375296e+00 1.201412912396938576e-06 4.652669872912610916e-01 1.737570216669467581e-06 0.000000000000000000e+00
0.000000000000000000e+00 7.653609291659625669e+00 3.839087053602396882e+00 3.773021756546790506e+00 5.239123650918996048e-04 4.631684336067066164e-03 1.437148245018298372e-05 0.000000000000000000e+00 7.864349683375740696e+00 4.057985301646704457e+00 6.460213990619677674e-03 1.035735609441261751e+00 9.997355743281270080e+00 3.706121215972428828e+00 0.000000000000000000e+00 3.735736452401955177e+00 1.235486986577023251e-03 1.398279275119879959e-12 3.570278172765949609e+00 1.436242903600304453e-04 5.942394421971584073e+00 0.000000000000000000e+00 4.246236702980167976e+00 1.456226195680186963e+00 1.011049779429525897e+00 5.781729050169905904e-01 1.518278514500211391e-03 5.624574919113226152e-07 0.000000000000000000e+00 2.560933144145008259e-04 9.233956583334570922e+00 9.774833373050530128e+00 1.187017782281282488e-07 3.562325088659269445e-01 1.694091632383602523e-06 0.000000000000000000e+00
0.000000000000000000e+00 4.951668130440012305e+00 1.889896631792374881e+00 2.741554807472187605e+00 4.561466258618060259e-03 2.495132699831974655e-03 1.264960822732762212e-04 0.000000000000000000e+00 4.910856667531550812e+00 7.891892014169860303e+00 1.228978624369030451e-02 1.244545964291188245e+00 7.347131539810083822e+00 9.647451771592981729e+00 0.000000000000000000e+00 6.772377215827397379e+00 6.556242393412882669e-04 4.495192497566362424e-13 5.962144058714169415e-01 2.398619398269726064e-04 5.203388344555498257e+00 0.000000000000000000e+00 9.461019896145648644e+00 6.207996657618743974e-01 1.526803941452810731e+00 7.239084886871082203e-01 1.559465271897165486e-03 2.521173065741692030e-07 0.000000000000000000e+00 2.141747963245540945e-04 9.406335530403682199e+00 9.575538365355807713e+00 6.769072552280259409e-08 1.188621116880327067e-02 2.519962766550790211e-06 0.000000000000000000e+00
0.000000000000000000e+00 2.618418525231600569e+00 9.253324645696755724e+00 2.753098712528992964e-01 6.344102835830443821e-03 9.876224137487994367e-03 6.259932863676542618e-05 0.000000000000000000e+00 7.695606668400629680e+00 7.314839968733200415e+00 1.148305912654488080e-02 1.754113041711702348e+00 5.815015187256302731e+00 6.489563129821418475e-01 0.000000000000000000e+00 3.090225891963993554e+00 3.063159030740124589e-05 3.648418112038241608e-13 6.696718316718308639e-01 1.984363170019344633e-04 1.229405348922846253e+00 0.000000000000000000e+00 9.152461386855582859e+00 8.843718307684629298e-01 1.005346887198951045e+00 1.472613070859311923e+00 2.154458663297944773e-04 3.522535315172501768e-08 0.000000000000000000e+00 1.947425708395270690e-04 9.001917988178961494e+00 6.731543409322693350e+00 3.678416856295817505e-08 2.267412009905895032e-01 3.042192427781504806e-06 0.000000000000000000e+00
0.000000000000000000e+00 1.084067001436742617e+00 6.118767632057999784e+00 3.484170706879672896e-01 1.216241500182351637e-01 4.507953749132780769e-02 9.864810621761090049e-05 0.000000000000000000e+00 8.913530507753712584e+00 7.133356109715101923e+00 4.311721570853030427e-02 1.626658998972193571e+00 7.529762176653562733e+00 2.954733107208623366e+00 0.000000000000000000e+00 6.826001705676931763e+00 4.153386887832255915e-05 1.215512181496341076e-12 1.121400493559456146e+00 7.139934404087525501e-04 2.583225247814369130e-01 0.000000000000000000e+00 4.669670742739084446e+00 1.141646198226221376e+00 3.639176584631826361e-01 1.000327569771427783e+00 1.659609275017842091e-03 3.169328504432721225e-08 0.000000000000000000e+00 2.401665622980053962e-05 9.177940397321680877e+00 7.162680868008788337e+00 5.822603585796977311e-08 9.351306667387836169e-02 1.907399155471205433e-05 0.000000000000000000e+00
