word.concentration.1	word.concentration.2	word.concentration.3	word.concentration.4	word.concentration.5	word.concentration.6	
8.224708278860587640e+00 9.946250849742735767e+00 8.724632575466735318e+00 8.074615237370286636e+00 4.650197097091543164e+00 8.511744897011848110e+00
8.442676326240597717e+00 9.939853579244404713e+00 9.084967813713889839e+00 9.723046668196591469e+00 4.270172466469826844e+00 9.174789061056719319e+00
9.678907044193850950e+00 8.515485231520436571e+00 8.059587318546983070e+00 8.864042949619740597e+00 5.112791305454538637e+00 7.499540444076918888e+00
9.482153548160688672e+00 8.671862477817619208e+00 7.177964341173320939e+00 9.248769446062278021e+00 6.024911931543186938e+00 7.850208006807022798e+00
8.992740063285628693e+00 9.772216398121132741e+00 9.894297942768620402e+00 9.965964305158820480e+00 8.184912815449099099e+00 9.670673961144316877e+00
9.998672390537027610e+00 9.626583491116910807e+00 9.654393444309201655e+00 9.949818930780923054e+00 7.436412458161523631e+00 9.668354336800517146e+00
9.695393027012279674e+00 9.610008023654888376e+00 8.752307179658401992e+00 9.897361161348388947e+00 9.525294607163585781e+00 6.339452421153599637e+00
9.792232812326794544e+00 7.866171897153934722e+00 8.819681326805516974e+00 9.631983446012938543e+00 8.435463045358931211e+00 7.173393396761257534e+00
9.541338470831341567e+00 8.919818711877152140e+00 9.169363194740320466e+00 8.827931037967182704e+00 6.604750921926592966e+00 8.613742686504483714e+00
9.969847598467588057e+00 8.741355152638636383e+00 7.871978862460821347e+00 8.890480136491159868e+00 7.881486063370714668e+00 6.539231031010666051e+00
9.028223586483573371e+00 9.414454168714694760e+00 6.591099320144813589e+00 8.747935637936386399e+00 8.121012443616654863e+00 5.831508545082777495e+00
9.095969500937084007e+00 8.977486920173301854e+00 9.745385113223246520e+00 8.399521722735022067e+00 9.940317939220616239e+00 7.705388708732766823e+00
9.923768080098694711e+00 8.748339744826806097e+00 8.892362865328074406e+00 9.273837432559513871e+00 8.138323299321232440e+00 7.897174908352159406e+00
9.659061562592404115e+00 8.816245619175790083e+00 8.241551603541951820e+00 9.310730090195011854e+00 8.859258942885370303e+00 8.423741460247553547e+00
9.604156635693302135e+00 8.314126875431409047e+00 9.344356562168529834e+00 9.906037342983887939e+00 5.614740515874858673e+00 8.849410092524273352e+00
9.724091106391593797e+00 8.788997413078696752e+00 9.705185742588422926e+00 8.426799980181844063e+00 6.741258611625666752e+00 9.339204298226899681e+00
9.016766923609189632e+00 9.094337748823733136e+00 9.198801363011121168e+00 7.288620129390049662e+00 9.935428268543439856e+00 9.802055063113007449e+00
9.222533603161625848e+00 9.466358347057145295e+00 9.776105973648400393e+00 8.076779664504762479e+00 7.503308749457801241e+00 9.782917253563127247e+00
9.660259645012958529e+00 9.229943798819274292e+00 8.295648539985776893e+00 8.098727514194504096e+00 6.232401345731337194e+00 9.843460817768548310e+00
9.235524004375342599e+00 9.544818357512308893e+00 7.706329073936062812e+00 8.526571075964074709e+00 7.029236183830612994e+00 7.972655863594568793e+00
8.814086145028467101e+00 8.156301673703477917e+00 9.045843060712201122e+00 8.919855695936966811e+00 8.398683111815994806e+00 9.547548815224594421e+00
9.418575837082356017e+00 8.924998229609158784e+00 9.435257598442722937e+00 7.213618189348077969e+00 9.117322428079585706e+00 9.012495875474916929e+00
9.879890386835191052e+00 8.512602669557100654e+00 5.518214943973188014e+00 8.206182553559361992e+00 8.771803748527638334e+00 9.152575129098028839e+00
9.896680494404012762e+00 8.145289380121530698e+00 9.399586064704893218e+00 8.417936749733245350e+00 6.614990329591138085e+00 8.649729835643817921e+00
9.732025097376602929e+00 9.640533415309361587e+00 9.972477056481066526e+00 7.442181731263117328e+00 9.123037558621692966e+00 9.672755388142810773e+00
8.973564094018142256e+00 9.429138589561476991e+00 9.566243550697874909e+00 8.333898435927043380e+00 7.494564066109142608e+00 9.539716400116095230e+00
9.854967002730020909e+00 9.647760234397249945e+00 9.862317080086317134e+00 9.140554676781672327e+00 8.341871988977230146e+00 8.836013104319951239e+00
9.971467409341565613e+00 9.819312079125953829e+00 9.805116474641446089e+00 8.372215097260722771e+00 7.156983889166588675e+00 9.559933722366459108e+00
9.474421103034778469e+00 9.652130834571892137e+00 9.894859319706558409e+00 9.587460366552171820e+00 8.893345852516507222e+00 6.996963009741421047e+00
9.734780875513125764e+00 9.602951256566042204e+00 9.545084099661496069e+00 9.528922069651390103e+00 7.062658991265426067e+00 9.763106305107212890e+00
9.621415659034182610e+00 9.545222881714138907e+00 7.414724087242714035e+00 8.344366469099671946e+00 7.066999649053272492e+00 7.530892081227024804e+00
9.616026906600865232e+00 9.931976474121963605e+00 9.923899630243028014e+00 9.074809811999296372e+00 7.133485989494938728e+00 7.948006679869952684e+00
9.710329559074484251e+00 9.962425218032072038e+00 8.154470177209672599e+00 8.816774879296893630e+00 6.967671623342003073e+00 9.822405579816859245e+00
9.792111445765167232e+00 9.989373970457039675e+00 8.834523004692734105e+00 7.718222472872479756e+00 7.801132059858476353e+00 8.381866120582246893e+00
9.672734316704978852e+00 9.419314350811010428e+00 9.504820735688056743e+00 8.247093462794019558e+00 9.483882180976321408e+00 7.547545843145744726e+00
9.919824254032610256e+00 9.554840233177847253e+00 6.783129501898929270e+00 6.518446726296385663e+00 9.692333259959303504e+00 8.011436126384374745e+00
9.625974972021955622e+00 8.819750052086725134e+00 6.985542737627760346e+00 7.329564838611666744e+00 9.391307638477165654e+00 9.081749549855988590e+00
9.290184598900500745e+00 9.385852770833754022e+00 9.057740927833563660e+00 6.102032069986054630e+00 6.509695194430147325e+00 9.047356211144370164e+00
8.231568879266106364e+00 8.281863508135879570e+00 8.928360783292498937e+00 7.364291889277217784e+00 8.607162791943181901e+00 9.870602848828330167e+00
7.986233031102455193e+00 7.976328738414262709e+00 7.977476232078216434e+00 5.665244925348780214e+00 6.208227306766636922e+00 8.384133841804226606e+00
8.820167605152766654e+00 8.237732066447986057e+00 8.091946305924246019e+00 8.298032698888539116e+00 5.236735544930469111e+00 7.988074969522267921e+00
9.025428858745691230e+00 7.356940896969925703e+00 9.642585560332648242e+00 9.738859355963612074e+00 7.717448424007558927e+00 8.691651791196489896e+00
9.987985253605074831e+00 9.808760207117833474e+00 8.589713705185440418e+00 9.504805176049675453e+00 9.365620733082094418e+00 9.023392082016663096e+00
9.933255560855952737e+00 9.995054257590783919e+00 8.706269256398782019e+00 8.841583594194267093e+00 8.108718759495811668e+00 8.823870902202536115e+00
9.673766877711214462e+00 9.215872346821862848e+00 8.189137233562671980e+00 9.100559008733796418e+00 8.786813575676994503e+00 9.543554447105863758e+00
9.911375200388254925e+00 9.295670998706633270e+00 8.432275344430987474e+00 7.977663739494222916e+00 4.046869745572557520e+00 8.362011855849623032e+00
8.372634276479669069e+00 9.721589546765297740e+00 9.900320811865290338e+00 8.570938215780714131e+00 7.775914722518836975e+00 9.448329683705901871e+00
9.820216683038044181e+00 9.216982208496270701e+00 8.446044900977156544e+00 8.528116378372509132e+00 8.226335265405662511e+00 8.787736838330859612e+00
9.886513179124969852e+00 9.456473782806501305e+00 8.846504253164610532e+00 8.804785649883651644e+00 7.966290057778296685e+00 6.923064605812639272e+00
8.749388329379867102e+00 8.931333841878275948e+00 9.048311968483101708e+00 9.335878962851358764e+00 7.720884068523753641e+00 9.323069035107003799e+00
9.209618730308545054e+00 9.632049069225445237e+00 8.485158271811382491e+00 9.817439290654997208e+00 8.617970907410802184e+00 8.111417779162113817e+00
8.015481982953467366e+00 9.479633320390108864e+00 7.991662749480248351e+00 8.834654020033056554e+00 8.915607520766602789e+00 9.029563293502016919e+00
8.559167160088094306e+00 9.509067195279920170e+00 6.749405754335665364e+00 8.210872174197470841e+00 7.677653588219346403e+00 9.400370485733720471e+00
9.895525675503346719e+00 8.640165966988352153e+00 7.447657391413926575e+00 7.791987567455645802e+00 9.212846035710914094e+00 9.595657287204089059e+00
9.378004245522973292e+00 9.895142720252987800e+00 5.199217947082059865e+00 9.545744147311655325e+00 9.699257421104407584e+00 9.300570199817196126e+00
9.935590683952344904e+00 9.490435437725363244e+00 6.426023084771399496e+00 8.194766054957582924e+00 7.264800302851326386e+00 8.385702001305817888e+00
9.738315876315583708e+00 9.948011711986911365e+00 5.000930236877643154e+00 9.816239138687659960e+00 8.711007125333965817e+00 7.193846702286843531e+00
9.000648066415259052e+00 9.925646847260797045e+00 5.842128727413506972e+00 9.937426846688758530e+00 7.113117229710476330e+00 7.257570392795422265e+00
9.529399698087940962e+00 9.934247220535487699e+00 9.151854028567521837e+00 9.897563347663888678e+00 8.827725396008272440e+00 9.424798110356938707e+00
9.565644185636521968e+00 9.711623485785366938e+00 9.343447881410973821e+00 9.365877639045866232e+00 6.736317313242404126e+00 7.711881658096952030e+00
9.439067529914398236e+00 9.181979333478450300e+00 8.188432925829388864e+00 6.485314969180200784e+00 7.160237745604664639e+00 8.871021977799880887e+00
9.247032688383571397e+00 8.706625869850084243e+00 9.965892855902719560e+00 9.898929029632540733e+00 7.076533409631151628e+00 8.814407482342101474e+00
7.149207529269721917e+00 9.528539496601922565e+00 9.950431476929429309e+00 9.258684561199892471e+00 9.149369980561873561e+00 9.732817090198008003e+00
9.487615020746229533e+00 8.789744826900221852e+00 8.994038063318720688e+00 9.129786383356936597e+00 6.150614190151070915e+00 9.428230938090997881e+00
9.182228395209314442e+00 6.783358590895858242e+00 8.374406212342188738e+00 9.144310620193785155e+00 9.870449542418811006e+00 9.129932370639002315e+00
9.362236325972325801e+00 9.896050215537545824e+00 6.688355892093579946e+00 9.590324968367818670e+00 9.804208586213512433e+00 8.737024605906356101e+00
8.209682340579561810e+00 9.877111173674032685e+00 6.818187937306583457e+00 9.919487497825953071e+00 6.393811869452302510e+00 9.008177015379519759e+00
8.243435401936386242e+00 9.612147686261124591e+00 7.760076842517307227e+00 9.762932746575435417e+00 6.573373478025272831e+00 8.500241407646951686e+00
8.640876648048875452e+00 9.538521482834319443e+00 9.230992104263380682e+00 8.581382789678803746e+00 8.336863502052619168e+00 8.095287042611479578e+00
7.215374232440427527e+00 9.797068898306298124e+00 8.933159048182249151e+00 6.852123899857790690e+00 8.580573045234446639e+00 9.956522653414607404e+00
9.878337422702587745e+00 9.944885919896762516e+00 9.457613873691425255e+00 9.545916664998372880e+00 6.564886413061773673e+00 8.515537760541333157e+00
9.934545308712985801e+00 9.261498669281770901e+00 9.922800288754920928e+00 9.806727435192971853e+00 8.977639043081081738e+00 9.019493116973466229e+00
9.873518205139539816e+00 8.670055129251922565e+00 8.893455713490489245e+00 9.109531331826062228e+00 6.526177061313455319e+00 8.267616404027718247e+00
9.711174423166969660e+00 8.357599461156155485e+00 8.634891072512070664e+00 9.942767701492922328e+00 5.615361454799626451e+00 8.746041079847833188e+00
9.911554894114836145e+00 9.266466994022046322e+00 6.392601612406853206e+00 9.718721269166044507e+00 4.911209889706258380e+00 9.914829618767239339e+00
9.742979055962708301e+00 9.459635622311068914e+00 9.795161829988117574e+00 9.048616314427260221e+00 6.411956787824500736e+00 8.185042657247374009e+00
9.946156299064305983e+00 8.656845240440521394e+00 9.283537115335056100e+00 9.339600689690826130e+00 8.475220216354820479e+00 8.518817875090135772e+00
9.918699741611673559e+00 9.170315711093458333e+00 9.966357897861319870e+00 9.282822602628444386e+00 7.557847995754132242e+00 7.784946990331425454e+00
9.821520588890983561e+00 8.888764494922654080e+00 8.134204113366450883e+00 8.588749019924776462e+00 8.534188508254162642e+00 7.918157016506982337e+00
9.959401065711901424e+00 6.992088212197922203e+00 9.191502515324922129e+00 8.168092904369013141e+00 9.483636863257670413e+00 8.937296622574869787e+00
9.973023746554890323e+00 7.221893053580094701e+00 8.773015205251065041e+00 9.404814834147842362e+00 8.483776911191579728e+00 9.224358487256983707e+00
9.973662881861079299e+00 7.820267997558923767e+00 8.965759664414544972e+00 9.735010647455085930e+00 9.304985590217947689e+00 9.867200941810825299e+00
9.995233539359103858e+00 8.014961132623451334e+00 9.058493702043133311e+00 9.938447608282055867e+00 6.912949177593000982e+00 8.769389328247029880e+00
9.917084634004837085e+00 9.219262960813443541e+00 9.627481419807047303e+00 9.370696225993762951e+00 9.822123715030244284e+00 9.955532654710744112e+00
9.759078256229754444e+00 9.957962707444309558e+00 9.617665203244492034e+00 9.961067358167492003e+00 7.760503555479064453e+00 9.696229247143081764e+00
9.830938611133705152e+00 9.965544637077934809e+00 6.406777697196790022e+00 8.691327620499016859e+00 8.534131071110756750e+00 8.976874696269407039e+00
8.674405955274265168e+00 9.002332125655433614e+00 7.784278587060108556e+00 9.512484662880090980e+00 4.073898970041052614e+00 8.888003401830260941e+00
8.615123165004876071e+00 9.121345271459249560e+00 7.206010331444124617e+00 9.050878172402057942e+00 8.840340650210878337e+00 9.225874401738959563e+00
9.685861593880900955e+00 9.524897545444611424e+00 7.239596125168874963e+00 8.081375679146297841e+00 6.388567629584950502e+00 9.516090729084231370e+00
8.037284152189197783e+00 9.421447047804416997e+00 7.653327946158121620e+00 6.684819115228560982e+00 8.064553084796106219e+00 9.668643150078201742e+00
9.944587665773603646e+00 9.783458846183199498e+00 6.977440417719123822e+00 6.467452289599124882e+00 8.111140128844185782e+00 8.688839463614780101e+00
9.795403968038089104e+00 9.493818967836826772e+00 9.313034281400604186e+00 6.591737867830359754e+00 9.127404487028913493e+00 7.989029455403032998e+00
9.958531813855373116e+00 9.033415673012248348e+00 8.952251010014817822e+00 6.605338634216571414e+00 8.140829217572072452e+00 7.973105601960247313e+00
9.500641197520302228e+00 8.947034155868358596e+00 9.765841403341017468e+00 6.511603638030343255e+00 8.774342804465831591e+00 9.874485556732960134e+00
9.635116328557057130e+00 9.238784973909220710e+00 9.065112485200339520e+00 7.517092814768753684e+00 7.953635216367464622e+00 7.136861206504217847e+00
9.708269758102044733e+00 8.588746544643402814e+00 8.972458409330762663e+00 9.594124279306385006e+00 9.940353377109872213e+00 8.698269372890326423e+00
9.934608348809335965e+00 8.331313247825429258e+00 8.540122622237820593e+00 9.901067506471452617e+00 9.328435979006588497e+00 9.933079943976736104e+00
9.742236250613057535e+00 7.867286051811229086e+00 9.780889837439936230e+00 9.260813042029930386e+00 9.776687636501154799e+00 6.997837282477047616e+00
9.010615386330016463e+00 9.088189334515931250e+00 9.823889880764991034e+00 9.188562683762413030e+00 9.126076276034130075e+00 8.752176327365136288e+00
9.251172076263841859e+00 8.697025576974484196e+00 9.929786110477099470e+00 9.817525092041829993e+00 9.351227454888586976e+00 8.852872004879078105e+00
9.038882332243426632e+00 8.638187878062032254e+00 9.731349449199134582e+00 9.157139817239048796e+00 8.259887142402481786e+00 7.813202474071325732e+00
7.809437750394124578e+00 8.565831879358302814e+00 8.778189470921248017e+00 9.466996543813381848e+00 9.748040257497590844e+00 8.491977170503831829e+00
9.552172390867287533e+00 8.500991992765310812e+00 8.846288883818171911e+00 8.897779656195945464e+00 6.902956832546307098e+00 8.971606067237548388e+00
9.566585760120640103e+00 9.823467144803805340e+00 9.980843925192573352e+00 9.390416998163320983e+00 8.423086735148043402e+00 8.700953715078458828e+00
8.777950457793600947e+00 9.347691337784764798e+00 9.715229145251708331e+00 9.383378274273834307e+00 5.686635695039084837e+00 8.414477974663260085e+00
8.016198292899883171e+00 9.637977753412339865e+00 5.596670865198614564e+00 9.232232400136410888e+00 5.236200572260662156e+00 7.338966398126689938e+00
9.055269883307980550e+00 8.959775591693112773e+00 5.497629409692692093e+00 9.877311351511922410e+00 5.324647040893381700e+00 7.508092088792501784e+00
